20 0.5 1.1327061939343022 0.01771671322151745 0.4849481335287728 0.007819156559791993 0.4659326864283452 0.007350965506357718 0.3771978395572087 0.005862435391590927 0.2941777967097084 0.004704967403199262
21 0.47619047619047616 1.226023486367402 0.018966744605267413 0.48632920142179037 0.007990848529512817 0.4820853299519813 0.007821724781145921 0.3755862173981608 0.005860287570060697 0.2770022708756326 0.0043934344388027536
22 0.45454545454545453 1.4564084271015751 0.0232828566903736 0.4875165777931457 0.008193434166960887 0.4750362767593261 0.0074979103190285345 0.3546336847523229 0.00565760515696583 0.25068655225793013 0.003982136796258765
23 0.43478260869565216 1.6054971583226265 0.025426637049620664 0.48874734954979515 0.007892604006481473 0.4748139904602584 0.007491257656907996 0.3387319338183132 0.005298427007609689 0.2367194760836594 0.0037511538462093835
24 0.4166666666666667 1.762186465208464 0.027097970967807597 0.48891109314155223 0.007505426279374104 0.4789664792582169 0.00754582263380355 0.33223432340885933 0.005115397179261846 0.22059701975899748 0.003564715690232827
25 0.4 1.9918910517845505 0.03157371313326257 0.4904958816977341 0.007826642655801963 0.4915001971676499 0.007885678849265543 0.3242789753867824 0.0052349672255604645 0.20039271670236097 0.003214593639078067
26 0.38461538461538464 2.2027320268374555 0.03434541235925471 0.49192164632205276 0.008350639168301303 0.48040718068119315 0.007580489878743175 0.31812923228201445 0.005090678357502925 0.1941597139359158 0.0031070013237238406
27 0.37037037037037035 2.4030787580281787 0.03854471168699061 0.4915477651845465 0.008030104108401713 0.48207146912425514 0.007511844641489925 0.306830485825913 0.00487043901485043 0.17766496421741906 0.002781964166224275
28 0.35714285714285715 2.668982130005828 0.04302280153733352 0.4914971704735808 0.008061855167542169 0.4726607585988025 0.007336295197059564 0.289988113253765 0.004518818116640193 0.17262929602895305 0.0027829893118773014
29 0.3448275862068966 2.860797233210755 0.046667591747129006 0.49274985807419386 0.007791903884434566 0.5005068722199812 0.008468317736557318 0.2826391276471048 0.004460714964066981 0.1673969029261097 0.0026113500643143565
30 0.3333333333333333 3.113486305315404 0.0496129849284452 0.492996337221703 0.008367406221550439 0.48975647025725505 0.007668369536773112 0.28131882215313775 0.004380994575367518 0.15436300497869626 0.0024795066553547312
31 0.3225806451612903 3.321995565809462 0.052098186928425695 0.49386621714157913 0.007913227449200255 0.4913728798065124 0.00783393678752911 0.27460302740272724 0.004373778504971684 0.14589768061858915 0.002347520923440268
32 0.3125 3.619723631895882 0.05874378998549701 0.49444620936551226 0.007917278666216285 0.4935654778290948 0.007606884834110351 0.26354961063942084 0.004089180603923721 0.13718976541654823 0.0021708471905149416
33 0.30303030303030304 3.8770112081812935 0.06195790601009025 0.4942966678607729 0.008232770069558195 0.48000633015259486 0.007794578603247891 0.2513163858744256 0.003969232790848619 0.13264900463575846 0.002115262541329503
34 0.29411764705882354 4.072531498661671 0.06426358261738414 0.4948382410072757 0.007949876231128047 0.4815042596153516 0.007678599879369632 0.25624870649482256 0.004004345030855777 0.12462306931733243 0.0019769374214866405
35 0.2857142857142857 4.4484953777364 0.06906325471045217 0.4951981841803434 0.00790979679414821 0.48299669674049456 0.007754916921992123 0.24094989898949049 0.003837851717288816 0.12028425534820286 0.0019371065885213858
40 0.25 6.159898313399779 0.09748844485957772 0.496155998634767 0.008120643867717691 0.4925333225708197 0.007758722156504915 0.21296556781746445 0.003352519212689635 0.09282984897505399 0.001489895814681325
45 0.2222222222222222 7.778792282974371 0.12531296209162482 0.49715710869706786 0.008262047629690154 0.49296603328861305 0.007815732687080336 0.192588283433413 0.002970348024057652 0.07910664505390085 0.0012689673554760542
50 0.2 10.055272589132342 0.16492944676484272 0.49748419696754287 0.008197590242239839 0.5110831060389271 0.008171521591381825 0.17687235210480945 0.00279211868937763 0.0644428684690648 0.0010330572103121672
60 0.16666666666666666 14.962634024947558 0.2376694287917402 0.4980351723658492 0.007659718059500662 0.5110792950660922 0.008007713131688325 0.15320093417524863 0.0024015568942923515 0.0471111232293578 0.0007413256210854441
80 0.125 27.66296786151144 0.43111031097125485 0.49900758281905844 0.008136241493180199 0.5018643649905583 0.00804414380543817 0.1146129473816907 0.0018053673720879965 0.02786815363380632 0.0004414417801893196
100 0.1 45.79512346839708 0.7315537647780285 0.4990345208771904 0.008185319970735468 0.49978775819877386 0.007873783207866357 0.09760278021569338 0.001568390521724227 0.01805309845981971 0.00028554286909507093
