20 0.9892799627627533 0.0005667036165270856 10
21 0.9902913634288114 0.0005737276190265967 10
22 0.9912819606253706 0.0005616098823859407 10
23 0.9931527106124809 0.0005498710148623678 10
24 0.9933460470808281 0.0005044151534595658 10
25 0.9932037705850039 0.000540669762787374 10
26 0.9942649774265497 0.0005576166922158856 10
27 0.9958397564191056 0.0005723314378787937 10
28 0.9950191631377929 0.0005671274322359327 10
29 0.9944962111064554 0.000638383566293529 10
30 0.9947537423102351 0.0005491911604227717 10
31 0.9950767886143058 0.000585714365725729 10
32 0.9962151522184347 0.0005837675442432189 10
33 0.9966880878819336 0.0006493222505879664 10
34 0.9964082744107468 0.000580592239117596 10
35 0.9976386172006484 0.0005939234081880725 10
40 0.9969895336373522 0.0005124053723955483 10
45 0.9982256218339031 0.0005457255306834971 10
50 0.9982305025302473 0.0006133539244662029 10
60 0.9982618643698451 0.0005593264729262658 10
80 1.0004312500352526 0.0005817495401057446 10
100 0.9987689725664991 0.0006363044201582085 10
