20 0.4853225919106609 0.0002647227244114626 -55.44445843087416
21 0.48681544395901133 0.00028190258087810527 -46.7699018573004
22 0.4871854383934355 0.0002991945104264529 -42.83020296161002
23 0.48891514815984577 0.0003164251044506131 -35.031518309522525
24 0.4892675627456629 0.00033398548707879485 -32.13444197293837
25 0.49065864898611816 0.00035152761843342586 -26.573590591576668
26 0.49045779484428953 0.00036929625760896787 -25.838889398696008
20 0.48529956975154837 0.00025373315097359606 10
27 0.4913494668622388 0.00038667817641356973 -22.371402539431323
21 0.4861637630363884 0.0002683510183486709 10
22 0.4876264258328568 0.0003223840786595671 10
23 0.48767146417901613 0.0003004145028451588 10
28 0.49302188963423826 0.0004038662756200991 -17.278269533764604
24 0.4899733435549188 0.00031702678739683706 10
25 0.49037823708058587 0.00035618074458840113 10
26 0.49135509228979485 0.000398339777036742 10
27 0.49173474523606714 0.0003655552219926426 10
28 0.49126652092744805 0.0004186806164447223 10
29 0.49353625454125405 0.00042891582258508347 10
29 0.49252414679766693 0.00042187562998495526 -17.720514462045774
30 0.49411914646603655 0.0004255209004359024 10
30 0.4930488295528777 0.0004392969873580587 -15.823396579445662
31 0.4935688732123291 0.0004564882706721994 10
31 0.4931884663926675 0.00045715042352932275 -14.899983149409879
32 0.49398640233137747 0.0004919623577638316 10
32 0.4945545765356071 0.0004745027500871491 -11.4760630225911
33 0.49382673393069487 0.0004889708173422127 10
33 0.4953418639894866 0.0004918544309532056 -9.470558192361942
34 0.49525592209303737 0.0005130948400935795 10
34 0.49383319079022653 0.0005100983752251209 -12.089450798685418
35 0.49539652672720264 0.0005167770832357904 10
35 0.49483520795484676 0.0005276136343527602 -9.78896622239312
40 0.4956957519823962 0.0006271295763462866 10
40 0.4971914908533366 0.0006155547361961584 -4.562566058737029
45 0.496844149822269 0.0006614440850715255 10
45 0.4973565416755653 0.0007041796187077768 -3.753954607896258
50 0.49720841992321907 0.0007280488479214258 10
50 0.4968903778046711 0.0007929311518050064 -3.9216799444065744
60 0.4986493245707511 0.000946586920159515 10
60 0.4986681268026745 0.000969836738764707 -1.373296292138712
80 0.49984416637348217 0.001382981277641741 10
80 0.4990275887388855 0.0013234732200480255 -0.7347419247963619
100 0.497986745544591 0.0016557452255275538 10
100 0.4968899903856423 0.0016786138970759266 -1.852724810497044
